age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,poutcome
40.0,admin.,divorced,university.degree,yes,no,cellular,apr,wed,1.4,1.0,nonexistent
35.0,technician,divorced,professional.course,yes,no,cellular,apr,wed,10.2,1.0,nonexistent
35.0,technician,divorced,professional.course,yes,no,cellular,apr,wed,3.816666666666667,1.0,failure
35.0,services,divorced,basic.9y,no,no,cellular,apr,wed,3.1333333333333333,1.0,nonexistent
34.0,services,married,high.school,no,no,cellular,apr,wed,9.05,2.0,failure
29.0,admin.,single,university.degree,yes,no,cellular,apr,wed,3.6,1.0,nonexistent
37.0,blue-collar,married,basic.4y,no,no,cellular,apr,wed,3.0,2.0,failure
34.0,admin.,single,professional.course,no,no,cellular,apr,wed,2.9,1.0,nonexistent
52.0,blue-collar,married,basic.4y,yes,no,cellular,apr,wed,4.15,1.0,nonexistent
46.0,blue-collar,divorced,basic.9y,no,no,cellular,apr,wed,2.816666666666667,1.0,failure
37.0,technician,married,professional.course,yes,yes,cellular,apr,wed,1.6833333333333333,1.0,nonexistent
34.0,services,divorced,high.school,yes,yes,cellular,apr,wed,5.05,1.0,failure
40.0,admin.,divorced,university.degree,no,no,cellular,apr,wed,2.3833333333333333,2.0,nonexistent
27.0,technician,single,basic.9y,yes,no,cellular,apr,wed,0.9333333333333333,7.0,nonexistent
22.0,management,single,university.degree,yes,no,cellular,apr,wed,2.9833333333333334,2.0,nonexistent
64.0,technician,married,professional.course,yes,no,cellular,apr,wed,1.0833333333333333,2.0,nonexistent
39.0,blue-collar,married,basic.9y,yes,no,cellular,apr,wed,1.5166666666666666,3.0,nonexistent
25.0,unemployed,single,professional.course,no,yes,cellular,apr,wed,4.566666666666666,3.0,nonexistent
35.0,services,married,high.school,yes,no,cellular,apr,wed,3.7,2.0,nonexistent
43.0,services,married,high.school,yes,no,telephone,apr,wed,11.5,7.0,nonexistent
34.0,services,married,high.school,yes,no,cellular,apr,wed,4.683333333333334,3.0,nonexistent
46.0,technician,married,basic.6y,yes,no,cellular,apr,wed,9.583333333333334,2.0,nonexistent
47.0,admin.,married,basic.9y,no,yes,cellular,apr,wed,12.733333333333333,2.0,nonexistent
39.0,services,married,basic.9y,yes,yes,telephone,apr,wed,1.55,2.0,nonexistent
41.0,blue-collar,married,basic.4y,yes,no,cellular,apr,wed,3.55,3.0,nonexistent
29.0,admin.,single,university.degree,no,no,cellular,apr,wed,9.133333333333333,2.0,nonexistent
33.0,admin.,single,university.degree,no,no,cellular,apr,wed,2.85,2.0,nonexistent
30.0,unemployed,single,basic.9y,no,no,cellular,apr,wed,2.3666666666666667,4.0,nonexistent
46.0,services,married,high.school,yes,no,cellular,apr,wed,6.95,2.0,failure
43.0,self-employed,married,high.school,yes,no,cellular,apr,wed,15.033333333333333,2.0,nonexistent
29.0,admin.,married,university.degree,yes,no,cellular,apr,wed,5.833333333333333,2.0,nonexistent
59.0,admin.,married,high.school,yes,no,cellular,apr,wed,1.6833333333333333,2.0,nonexistent
31.0,admin.,single,university.degree,yes,no,cellular,apr,wed,2.066666666666667,2.0,nonexistent
20.0,student,single,high.school,yes,no,cellular,apr,thu,2.7,4.0,failure
36.0,admin.,single,university.degree,yes,no,cellular,apr,thu,1.1333333333333333,3.0,failure
37.0,blue-collar,divorced,basic.9y,yes,no,cellular,apr,thu,7.25,2.0,failure
31.0,admin.,single,university.degree,yes,no,cellular,apr,thu,1.45,1.0,nonexistent
21.0,services,single,high.school,yes,no,cellular,apr,thu,6.233333333333333,3.0,nonexistent
41.0,admin.,married,university.degree,yes,yes,telephone,apr,thu,0.6666666666666666,1.0,nonexistent
52.0,admin.,married,high.school,no,no,cellular,apr,thu,5.2,2.0,nonexistent
21.0,services,single,high.school,yes,yes,cellular,apr,thu,13.666666666666666,2.0,nonexistent
41.0,admin.,single,university.degree,yes,no,cellular,apr,thu,5.466666666666667,1.0,nonexistent
28.0,services,single,high.school,no,no,cellular,apr,thu,8.8,1.0,nonexistent
46.0,technician,single,basic.9y,yes,no,cellular,apr,thu,2.8,1.0,nonexistent
43.0,technician,married,professional.course,no,no,cellular,apr,thu,4.4,1.0,nonexistent
36.0,admin.,single,university.degree,yes,no,cellular,apr,thu,9.866666666666667,4.0,failure
59.0,blue-collar,married,basic.4y,yes,no,cellular,apr,thu,2.0833333333333335,6.0,nonexistent
44.0,management,divorced,university.degree,yes,no,cellular,apr,thu,3.45,1.0,nonexistent
24.0,admin.,single,professional.course,yes,no,cellular,apr,thu,2.0833333333333335,6.0,nonexistent
35.0,services,married,basic.9y,yes,no,cellular,apr,thu,2.5,1.0,nonexistent
32.0,self-employed,single,university.degree,no,no,cellular,apr,thu,6.566666666666666,1.0,nonexistent
35.0,services,married,basic.9y,no,no,cellular,apr,thu,1.4166666666666667,1.0,nonexistent
43.0,admin.,divorced,high.school,yes,no,cellular,apr,thu,7.466666666666667,2.0,failure
33.0,technician,single,university.degree,no,no,cellular,apr,thu,10.95,1.0,nonexistent
38.0,services,married,basic.9y,yes,no,cellular,apr,thu,3.6666666666666665,1.0,failure
38.0,technician,married,high.school,no,no,cellular,apr,thu,1.8833333333333333,1.0,nonexistent
37.0,technician,divorced,professional.course,yes,no,cellular,apr,thu,4.016666666666667,1.0,failure
32.0,services,divorced,high.school,no,no,cellular,apr,thu,12.75,3.0,nonexistent
35.0,entrepreneur,married,university.degree,yes,no,cellular,apr,thu,5.183333333333334,1.0,failure
67.0,retired,married,university.degree,yes,no,telephone,apr,thu,2.1,4.0,nonexistent
33.0,technician,single,university.degree,no,no,cellular,apr,thu,5.066666666666666,1.0,nonexistent
40.0,self-employed,married,university.degree,yes,no,cellular,apr,thu,2.683333333333333,1.0,nonexistent
40.0,self-employed,married,university.degree,yes,no,cellular,apr,thu,3.933333333333333,1.0,failure
41.0,technician,married,university.degree,no,yes,cellular,apr,thu,4.533333333333333,1.0,failure
32.0,blue-collar,married,high.school,yes,no,cellular,apr,thu,4.316666666666666,2.0,failure
51.0,services,married,high.school,no,no,cellular,apr,thu,4.633333333333334,3.0,nonexistent
41.0,technician,married,university.degree,yes,yes,cellular,apr,thu,2.316666666666667,1.0,nonexistent
48.0,blue-collar,married,basic.9y,yes,yes,cellular,apr,thu,7.15,2.0,nonexistent
33.0,services,divorced,university.degree,yes,no,cellular,apr,thu,3.8333333333333335,1.0,nonexistent
36.0,admin.,married,university.degree,yes,no,cellular,apr,thu,1.6,4.0,nonexistent
45.0,admin.,married,high.school,no,yes,cellular,apr,thu,1.8166666666666667,2.0,failure
33.0,technician,single,university.degree,yes,no,cellular,apr,thu,8.833333333333334,1.0,nonexistent
33.0,technician,single,university.degree,yes,no,cellular,apr,thu,1.1833333333333333,1.0,failure
30.0,self-employed,single,university.degree,no,no,cellular,apr,thu,2.65,1.0,nonexistent
30.0,self-employed,single,university.degree,yes,no,cellular,apr,thu,1.7333333333333334,1.0,nonexistent
30.0,self-employed,single,university.degree,yes,no,cellular,apr,thu,3.566666666666667,1.0,nonexistent
30.0,self-employed,single,university.degree,no,no,cellular,apr,thu,3.066666666666667,1.0,nonexistent
30.0,self-employed,single,university.degree,yes,no,cellular,apr,thu,5.516666666666667,1.0,failure
30.0,self-employed,single,university.degree,no,no,cellular,apr,thu,7.25,1.0,nonexistent
30.0,self-employed,single,university.degree,no,no,cellular,apr,thu,3.1333333333333333,1.0,nonexistent
45.0,admin.,single,professional.course,yes,no,cellular,apr,thu,1.0333333333333334,2.0,failure
35.0,services,married,high.school,yes,no,cellular,apr,thu,7.766666666666667,2.0,failure
52.0,admin.,married,university.degree,yes,no,telephone,apr,thu,5.45,2.0,failure
42.0,self-employed,married,university.degree,yes,no,cellular,apr,thu,4.833333333333333,2.0,failure
30.0,blue-collar,married,basic.4y,yes,no,cellular,apr,thu,2.9833333333333334,1.0,nonexistent
37.0,technician,divorced,professional.course,yes,no,cellular,apr,thu,7.733333333333333,1.0,nonexistent
46.0,technician,single,basic.9y,no,no,cellular,apr,thu,3.683333333333333,2.0,failure
49.0,blue-collar,married,basic.6y,yes,yes,cellular,apr,thu,8.4,1.0,nonexistent
33.0,self-employed,married,university.degree,yes,no,cellular,apr,thu,3.8833333333333333,1.0,nonexistent
30.0,self-employed,single,university.degree,no,no,cellular,apr,thu,4.083333333333333,3.0,nonexistent
52.0,admin.,married,high.school,yes,no,cellular,apr,thu,2.533333333333333,2.0,failure
45.0,entrepreneur,divorced,university.degree,yes,no,cellular,apr,thu,2.2,1.0,nonexistent
33.0,technician,single,university.degree,yes,no,cellular,apr,thu,1.7666666666666666,2.0,nonexistent
50.0,blue-collar,married,high.school,no,no,cellular,apr,thu,5.65,1.0,nonexistent
30.0,self-employed,single,university.degree,yes,no,cellular,apr,thu,2.533333333333333,2.0,nonexistent
36.0,retired,married,high.school,yes,no,cellular,apr,thu,1.6333333333333333,6.0,nonexistent
47.0,technician,divorced,professional.course,no,no,cellular,apr,thu,5.616666666666666,2.0,nonexistent
54.0,self-employed,married,basic.9y,yes,no,cellular,apr,thu,2.216666666666667,1.0,nonexistent
43.0,entrepreneur,married,high.school,yes,no,cellular,apr,thu,1.5,2.0,nonexistent
28.0,services,single,high.school,yes,no,cellular,apr,thu,5.366666666666666,2.0,nonexistent
46.0,technician,single,basic.9y,no,no,cellular,apr,thu,6.416666666666667,2.0,failure
45.0,admin.,married,university.degree,yes,yes,cellular,apr,thu,5.283333333333333,5.0,nonexistent
36.0,admin.,single,university.degree,no,no,cellular,apr,thu,3.466666666666667,12.0,failure
48.0,blue-collar,married,basic.4y,yes,no,cellular,apr,thu,10.45,2.0,failure
29.0,blue-collar,married,basic.9y,yes,no,cellular,apr,thu,17.366666666666667,2.0,nonexistent
41.0,admin.,married,university.degree,yes,yes,cellular,apr,thu,4.0,3.0,nonexistent
40.0,services,married,basic.6y,no,no,cellular,apr,thu,2.3333333333333335,2.0,failure
36.0,blue-collar,married,basic.9y,yes,no,cellular,apr,thu,8.166666666666666,3.0,failure
57.0,services,married,high.school,yes,no,cellular,apr,thu,4.583333333333333,2.0,failure
37.0,blue-collar,married,professional.course,no,no,cellular,apr,thu,3.1333333333333333,1.0,nonexistent
33.0,services,married,high.school,yes,no,cellular,apr,thu,3.933333333333333,1.0,failure
30.0,admin.,single,university.degree,yes,no,telephone,apr,tue,9.383333333333333,2.0,nonexistent
26.0,unemployed,single,university.degree,yes,no,cellular,apr,tue,2.2666666666666666,3.0,nonexistent
41.0,technician,married,high.school,yes,yes,cellular,apr,tue,2.3666666666666667,2.0,nonexistent
36.0,blue-collar,married,basic.4y,no,no,cellular,apr,tue,4.716666666666667,2.0,nonexistent
36.0,blue-collar,married,basic.9y,no,no,cellular,apr,tue,2.15,1.0,nonexistent
34.0,self-employed,single,university.degree,no,no,telephone,apr,tue,1.4333333333333333,6.0,nonexistent
30.0,admin.,married,university.degree,no,no,cellular,apr,tue,4.316666666666666,1.0,nonexistent
24.0,admin.,single,high.school,yes,no,cellular,apr,tue,4.25,1.0,failure
41.0,technician,married,professional.course,yes,no,cellular,apr,tue,7.766666666666667,5.0,failure
41.0,admin.,divorced,university.degree,no,no,cellular,apr,tue,1.3666666666666667,4.0,nonexistent
34.0,admin.,married,university.degree,yes,no,cellular,apr,tue,9.416666666666666,2.0,nonexistent
42.0,admin.,single,professional.course,yes,no,cellular,apr,tue,4.183333333333334,1.0,nonexistent
42.0,admin.,single,professional.course,no,no,cellular,apr,tue,4.366666666666666,1.0,nonexistent
45.0,blue-collar,married,basic.9y,yes,no,cellular,apr,tue,4.483333333333333,3.0,failure
37.0,admin.,single,university.degree,no,no,cellular,apr,tue,4.716666666666667,3.0,nonexistent
73.0,retired,divorced,basic.4y,no,yes,cellular,apr,tue,5.7,1.0,nonexistent
45.0,blue-collar,married,basic.9y,yes,no,cellular,apr,tue,7.116666666666666,4.0,failure
34.0,admin.,single,university.degree,yes,no,cellular,apr,tue,4.25,7.0,nonexistent
38.0,blue-collar,married,basic.9y,no,no,cellular,apr,tue,1.8333333333333333,1.0,failure
34.0,admin.,single,university.degree,yes,no,cellular,apr,tue,7.683333333333334,1.0,nonexistent
46.0,admin.,married,professional.course,yes,no,cellular,apr,tue,1.0333333333333334,1.0,nonexistent
34.0,admin.,single,university.degree,yes,no,cellular,apr,tue,2.4166666666666665,1.0,nonexistent
42.0,services,single,basic.6y,yes,yes,cellular,apr,tue,3.55,3.0,nonexistent
59.0,blue-collar,married,basic.9y,no,no,telephone,apr,tue,1.85,3.0,failure
46.0,blue-collar,divorced,basic.9y,yes,no,telephone,apr,tue,4.433333333333334,3.0,nonexistent
34.0,self-employed,single,university.degree,yes,no,telephone,apr,tue,1.9666666666666666,6.0,nonexistent
34.0,admin.,single,university.degree,no,no,cellular,apr,tue,2.3666666666666667,1.0,nonexistent
35.0,blue-collar,married,basic.9y,yes,no,cellular,apr,tue,14.25,1.0,nonexistent
34.0,admin.,single,university.degree,no,no,cellular,apr,tue,5.733333333333333,1.0,failure
34.0,unemployed,single,university.degree,yes,no,cellular,apr,tue,2.0833333333333335,1.0,nonexistent
24.0,services,single,high.school,yes,no,cellular,apr,tue,14.166666666666666,2.0,nonexistent
48.0,blue-collar,single,basic.9y,yes,no,cellular,apr,tue,1.4166666666666667,1.0,failure
34.0,admin.,single,university.degree,yes,yes,cellular,apr,tue,7.35,2.0,nonexistent
24.0,services,single,high.school,yes,no,telephone,apr,tue,1.7333333333333334,1.0,failure
48.0,blue-collar,single,basic.9y,yes,no,cellular,apr,tue,2.9833333333333334,1.0,nonexistent
24.0,services,single,high.school,yes,no,cellular,apr,tue,1.9,1.0,nonexistent
59.0,retired,married,university.degree,no,no,cellular,apr,tue,17.883333333333333,1.0,nonexistent
47.0,self-employed,married,basic.9y,yes,no,telephone,apr,tue,3.7666666666666666,5.0,nonexistent
34.0,self-employed,single,university.degree,no,no,cellular,apr,tue,1.5666666666666667,5.0,nonexistent
24.0,services,single,high.school,no,no,cellular,apr,tue,7.5,1.0,nonexistent
55.0,admin.,single,high.school,yes,no,cellular,apr,tue,7.683333333333334,2.0,failure
30.0,admin.,single,university.degree,no,yes,cellular,apr,tue,8.416666666666666,1.0,nonexistent
55.0,admin.,married,high.school,no,no,cellular,apr,tue,2.716666666666667,2.0,nonexistent
42.0,self-employed,married,university.degree,no,no,cellular,apr,tue,2.216666666666667,2.0,nonexistent
26.0,unemployed,single,university.degree,yes,no,cellular,apr,tue,1.0333333333333334,1.0,nonexistent
26.0,unemployed,single,university.degree,yes,no,cellular,apr,tue,3.066666666666667,1.0,nonexistent
26.0,unemployed,single,university.degree,yes,no,cellular,apr,tue,2.8,1.0,nonexistent
28.0,blue-collar,single,university.degree,yes,no,cellular,apr,tue,0.8166666666666667,1.0,nonexistent
35.0,admin.,married,university.degree,no,no,cellular,apr,tue,1.2,1.0,nonexistent
44.0,blue-collar,married,basic.6y,no,no,cellular,apr,tue,5.233333333333333,1.0,nonexistent
30.0,admin.,single,university.degree,yes,yes,cellular,apr,tue,2.966666666666667,1.0,nonexistent
57.0,technician,married,professional.course,yes,no,cellular,apr,tue,3.8666666666666667,1.0,nonexistent
57.0,technician,married,professional.course,yes,no,cellular,apr,tue,5.4,1.0,nonexistent
45.0,blue-collar,married,basic.9y,yes,no,cellular,apr,tue,4.2,5.0,nonexistent
56.0,management,married,basic.9y,no,no,cellular,apr,tue,9.733333333333333,1.0,nonexistent
30.0,admin.,married,university.degree,no,no,cellular,apr,tue,2.683333333333333,1.0,nonexistent
30.0,admin.,married,university.degree,yes,no,cellular,apr,tue,8.266666666666667,1.0,nonexistent
45.0,blue-collar,married,basic.9y,yes,no,cellular,apr,tue,1.5833333333333333,2.0,nonexistent
46.0,blue-collar,divorced,basic.9y,no,no,cellular,apr,tue,5.533333333333333,3.0,nonexistent
30.0,admin.,married,university.degree,yes,yes,cellular,apr,tue,1.85,1.0,nonexistent
39.0,admin.,married,university.degree,yes,yes,cellular,apr,tue,5.133333333333334,2.0,nonexistent
71.0,retired,married,basic.4y,no,no,telephone,apr,tue,2.15,2.0,nonexistent
25.0,admin.,single,university.degree,no,no,cellular,apr,tue,4.116666666666666,1.0,nonexistent
28.0,blue-collar,single,university.degree,no,no,cellular,apr,tue,1.7833333333333334,3.0,nonexistent
42.0,self-employed,married,university.degree,yes,no,cellular,apr,tue,3.6,1.0,failure
46.0,technician,married,professional.course,no,no,cellular,apr,tue,4.65,1.0,nonexistent
31.0,blue-collar,single,university.degree,no,no,cellular,apr,tue,7.066666666666666,2.0,failure
34.0,blue-collar,single,high.school,no,no,cellular,apr,tue,4.316666666666666,2.0,failure
57.0,admin.,married,high.school,yes,no,cellular,apr,tue,1.85,1.0,nonexistent
33.0,management,married,university.degree,yes,yes,cellular,apr,tue,4.3,8.0,nonexistent
61.0,retired,married,university.degree,yes,no,cellular,apr,tue,3.6,1.0,nonexistent
45.0,admin.,single,basic.9y,yes,yes,cellular,apr,tue,1.9833333333333334,2.0,failure
36.0,admin.,married,university.degree,no,no,cellular,apr,tue,1.8,6.0,failure
45.0,blue-collar,married,basic.9y,yes,no,cellular,apr,tue,1.2,4.0,nonexistent
42.0,admin.,married,university.degree,yes,yes,cellular,apr,tue,1.6833333333333333,5.0,nonexistent
69.0,retired,divorced,university.degree,yes,no,cellular,apr,tue,3.45,2.0,nonexistent
26.0,unemployed,single,university.degree,yes,no,telephone,apr,tue,5.0,3.0,nonexistent
28.0,admin.,single,university.degree,yes,no,cellular,apr,tue,4.916666666666667,5.0,nonexistent
23.0,technician,single,professional.course,no,yes,cellular,apr,tue,7.033333333333333,4.0,nonexistent
29.0,admin.,single,university.degree,yes,no,telephone,apr,tue,1.0166666666666666,3.0,nonexistent
38.0,admin.,married,university.degree,yes,no,cellular,apr,tue,1.8,2.0,nonexistent
47.0,blue-collar,married,professional.course,yes,no,cellular,apr,tue,3.75,4.0,failure
41.0,blue-collar,married,basic.6y,yes,yes,cellular,apr,tue,10.133333333333333,2.0,nonexistent
42.0,blue-collar,married,basic.9y,yes,no,cellular,apr,tue,3.15,2.0,nonexistent
46.0,admin.,divorced,university.degree,yes,no,cellular,apr,wed,3.35,6.0,failure
49.0,admin.,married,basic.9y,yes,yes,cellular,apr,wed,1.0166666666666666,3.0,nonexistent
70.0,retired,married,basic.4y,yes,no,cellular,apr,wed,3.716666666666667,2.0,nonexistent
67.0,retired,married,professional.course,no,no,telephone,apr,wed,0.7833333333333333,2.0,nonexistent
39.0,technician,single,professional.course,yes,no,cellular,apr,wed,3.7666666666666666,2.0,nonexistent
56.0,admin.,married,basic.9y,yes,no,cellular,apr,wed,7.183333333333334,2.0,nonexistent
23.0,student,single,basic.4y,yes,no,cellular,apr,wed,22.866666666666667,4.0,nonexistent
